tox,Lg,Vds,Vgs,Id
3,100,0.8,0.3,0.000128
3,100,0.8,0.4,0.000168
3,100,0.8,0.5,0.000228
3,100,0.8,0.6,0.000331
3,100,0.8,0.7,0.000494
3,100,0.8,0.8,0.000669
3,100,0.8,0.9,0.000834
3,100,0.8,1,0.000981
3,100,0.8,1.1,0.001102
3,100,0.8,1.2,0.001187
3,100,0.8,1.3,0.00125
3,100,0.8,1.4,0.001299
3,100,0.8,1.5,0.00134
3,100,0.8,1.6,0.001375
3,100,0.8,1.7,0.001406
3,100,0.8,1.8,0.001431
3,100,0.8,1.9,0.001453
3,100,0.8,2,0.001473
3,100,0.9,0,7.02E-05
3,100,0.9,0.1,8.67E-05
3,100,0.9,0.2,0.000108
3,100,0.9,0.3,0.000138
3,100,0.9,0.4,0.000179
3,100,0.9,0.5,0.00024
3,100,0.9,0.6,0.000345
3,100,0.9,0.7,0.00051
3,100,0.9,0.8,0.00069
3,100,0.9,0.9,0.000862
3,100,0.9,1,0.001016
3,100,0.9,1.1,0.001152
3,100,0.9,1.2,0.001258
3,100,0.9,1.3,0.001337
3,100,0.9,1.4,0.001398
3,100,0.9,1.5,0.001448
3,100,0.9,1.6,0.001492
3,100,0.9,1.7,0.001528
3,100,0.9,1.8,0.001559
3,100,0.9,1.9,0.001587
3,100,0.9,2,0.001612
3,100,1,0,7.57E-05
3,100,1,0.1,9.30E-05
3,100,1,0.2,0.000116
3,100,1,0.3,0.000146
3,100,1,0.4,0.000188
3,100,1,0.5,0.000251
3,100,1,0.6,0.000357
3,100,1,0.7,0.000525
3,100,1,0.8,0.000709
3,100,1,0.9,0.000886
3,100,1,1,0.001046
3,100,1,1.1,0.001191
3,100,1,1.2,0.001312
3,100,1,1.3,0.001409
3,100,1,1.4,0.001484
3,100,1,1.5,0.001543
3,100,1,1.6,0.001596
3,100,1,1.7,0.001639
3,100,1,1.8,0.001678
3,100,1,1.9,0.001712
3,100,1,2,0.001741
2,100,0,0,5.02E-18
2,100,0,0.1,-4.19E-18
2,100,0,0.2,1.59E-17
2,100,0,0.3,1.42E-17
2,100,0,0.4,2.58E-17
2,100,0,0.5,1.76E-17
2,100,0,0.6,-2.52E-18
2,100,0,0.7,-2.60E-17
2,100,0,0.8,9.16E-18
2,100,0,0.9,7.66E-18
2,100,0,1,4.71E-15
2,100,0,1.1,2.67E-16
2,100,0,1.2,1.83E-16
2,100,0,1.3,1.06E-16
2,100,0,1.4,-5.73E-17
2,100,0,1.5,5.07E-17
2,100,0,1.6,-4.43E-17
2,100,0,1.7,-3.86E-17
2,100,0,1.8,-2.30E-17
2,100,0,1.9,2.21E-17
2,100,0,2,5.29E-17
2,100,0.05,0,1.20E-07
2,100,0.05,0.1,2.70E-07
2,100,0.05,0.2,6.85E-07
2,100,0.05,0.3,2.01E-06
2,100,0.05,0.4,6.59E-06
2,100,0.05,0.5,2.25E-05
2,100,0.05,0.6,5.95E-05
2,100,0.05,0.7,7.17E-05
2,100,0.05,0.8,7.82E-05
2,100,0.05,0.9,8.23E-05
2,100,0.05,1,8.61E-05
2,100,0.05,1.1,8.86E-05
2,100,0.05,1.2,9.06E-05
2,100,0.05,1.3,9.21E-05
2,100,0.05,1.4,9.35E-05
2,100,0.05,1.5,9.46E-05
2,100,0.05,1.6,9.56E-05
2,100,0.05,1.7,9.66E-05
2,100,0.05,1.8,9.75E-05
2,100,0.05,1.9,9.83E-05
2,100,0.05,2,9.91E-05
2,100,0.1,0,4.16E-07
2,100,0.1,0.1,8.70E-07
2,100,0.1,0.2,1.98E-06
2,100,0.1,0.3,4.93E-06
2,100,0.1,0.4,1.32E-05
2,100,0.1,0.5,3.78E-05
2,100,0.1,0.6,0.000108114
2,100,0.1,0.7,0.000140538
2,100,0.1,0.8,0.000154967
2,100,0.1,0.9,0.000164446
2,100,0.1,1,0.000171306
2,100,0.1,1.1,0.000176195
2,100,0.1,1.2,0.000180305
2,100,0.1,1.3,0.000183793
2,100,0.1,1.4,0.000186823
2,100,0.1,1.5,0.0001895
2,100,0.1,1.6,0.00019186
2,100,0.1,1.7,0.000194013
2,100,0.1,1.8,0.000195959
2,100,0.1,1.9,0.000197773
2,100,0.1,2,0.000199422
2,100,0.15,0,1.17E-06
2,100,0.15,0.1,2.25E-06
2,100,0.15,0.2,4.54E-06
2,100,0.15,0.3,9.67E-06
2,100,0.15,0.4,2.17E-05
2,100,0.15,0.5,5.20E-05
2,100,0.15,0.6,0.00013868
2,100,0.15,0.7,0.000205926
2,100,0.15,0.8,0.000230656
2,100,0.15,0.9,0.000245478
2,100,0.15,1,0.000256757
2,100,0.15,1.1,0.000264906
2,100,0.15,1.2,0.000271163
2,100,0.15,1.3,0.000276284
2,100,0.15,1.4,0.00028074
2,100,0.15,1.5,0.000284608
2,100,0.15,1.6,0.000288149
2,100,0.15,1.7,0.000291341
2,100,0.15,1.8,0.000294275
2,100,0.15,1.9,0.000297016
2,100,0.15,2,0.000299542
2,100,0.2,0,2.87E-06
2,100,0.2,0.1,5.06E-06
2,100,0.2,0.2,9.14E-06
2,100,0.2,0.3,1.70E-05
2,100,0.2,0.4,3.27E-05
2,100,0.2,0.5,6.74E-05
2,100,0.2,0.6,0.000160801
2,100,0.2,0.7,0.000265079
2,100,0.2,0.8,0.000304123
2,100,0.2,0.9,0.000326101
2,100,0.2,1,0.000341942
2,100,0.2,1.1,0.000352949
2,100,0.2,1.2,0.000361955
2,100,0.2,1.3,0.000369503
2,100,0.2,1.4,0.000375827
2,100,0.2,1.5,0.000381416
2,100,0.2,1.6,0.000386291
2,100,0.2,1.7,0.000390572
2,100,0.2,1.8,0.000394548
2,100,0.2,1.9,0.000398116
2,100,0.2,2,0.000401331
2,100,0.25,0,6.10E-06
2,100,0.25,0.1,9.81E-06
2,100,0.25,0.2,1.60E-05
2,100,0.25,0.3,2.67E-05
2,100,0.25,0.4,4.61E-05
2,100,0.25,0.5,8.44E-05
2,100,0.25,0.6,0.000180674
2,100,0.25,0.7,0.000310215
2,100,0.25,0.8,0.000374685
2,100,0.25,0.9,0.000405124
2,100,0.25,1,0.000426107
2,100,0.25,1.1,0.000441369
2,100,0.25,1.2,0.000452852
2,100,0.25,1.3,0.000462318
2,100,0.25,1.4,0.000470331
2,100,0.25,1.5,0.000477445
2,100,0.25,1.6,0.000483639
2,100,0.25,1.7,0.000489253
2,100,0.25,1.8,0.0004945
2,100,0.25,1.9,0.000499099
2,100,0.25,2,0.000503326
2,100,0.3,0,8.66E-06
2,100,0.3,0.1,1.36E-05
2,100,0.3,0.2,2.16E-05
2,100,0.3,0.3,3.52E-05
2,100,0.3,0.4,5.91E-05
2,100,0.3,0.5,0.00010274
2,100,0.3,0.6,0.0002006
2,100,0.3,0.7,0.000343455
2,100,0.3,0.8,0.000440415
2,100,0.3,0.9,0.000481806
2,100,0.3,1,0.000509034
2,100,0.3,1.1,0.000528062
2,100,0.3,1.2,0.000543387
2,100,0.3,1.3,0.000555576
2,100,0.3,1.4,0.000565717
2,100,0.3,1.5,0.000574288
2,100,0.3,1.6,0.00058181
2,100,0.3,1.7,0.000588536
2,100,0.3,1.8,0.000594479
2,100,0.3,1.9,0.000599892
2,100,0.3,2,0.000605012
2,100,0.35,0,1.07E-05
2,100,0.35,0.1,1.63E-05
2,100,0.35,0.2,2.52E-05
2,100,0.35,0.3,3.97E-05
2,100,0.35,0.4,6.43E-05
2,100,0.35,0.5,0.000110138
2,100,0.35,0.6,0.000215453
2,100,0.35,0.7,0.000371383
2,100,0.35,0.8,0.000498033
2,100,0.35,0.9,0.000556013
2,100,0.35,1,0.000590011
2,100,0.35,1.1,0.00061411
2,100,0.35,1.2,0.000632273
2,100,0.35,1.3,0.000647177
2,100,0.35,1.4,0.000659761
2,100,0.35,1.5,0.000670628
2,100,0.35,1.6,0.000679972
2,100,0.35,1.7,0.000687966
2,100,0.35,1.8,0.000695487
2,100,0.35,1.9,0.000702209
2,100,0.35,2,0.000707965
2,100,0.4,0,1.35E-05
2,100,0.4,0.1,2.01E-05
2,100,0.4,0.2,3.01E-05
2,100,0.4,0.3,4.59E-05
2,100,0.4,0.4,7.20E-05
2,100,0.4,0.5,0.000119123
2,100,0.4,0.6,0.00022426
2,100,0.4,0.7,0.000388454
2,100,0.4,0.8,0.00054336
2,100,0.4,0.9,0.000625959
2,100,0.4,1,0.000668414
2,100,0.4,1.1,0.000698451
2,100,0.4,1.2,0.000721387
2,100,0.4,1.3,0.000739079
2,100,0.4,1.4,0.000753398
2,100,0.4,1.5,0.000766007
2,100,0.4,1.6,0.000776936
2,100,0.4,1.7,0.000786319
2,100,0.4,1.8,0.000795094
2,100,0.4,1.9,0.000802892
2,100,0.4,2,0.000809947
2,100,0.45,0,1.67E-05
2,100,0.45,0.1,2.42E-05
2,100,0.45,0.2,3.54E-05
2,100,0.45,0.3,5.26E-05
2,100,0.45,0.4,8.03E-05
2,100,0.45,0.5,0.000129019
2,100,0.45,0.6,0.000234798
2,100,0.45,0.7,0.000400859
2,100,0.45,0.8,0.000565745
2,100,0.45,0.9,0.0006894
2,100,0.45,1,0.000744719
2,100,0.45,1.1,0.000780537
2,100,0.45,1.2,0.000808051
2,100,0.45,1.3,0.000829756
2,100,0.45,1.4,0.000846797
2,100,0.45,1.5,0.000861229
2,100,0.45,1.6,0.0008735
2,100,0.45,1.7,0.000884607
2,100,0.45,1.8,0.000894251
2,100,0.45,1.9,0.000902933
2,100,0.45,2,0.000910675
2,100,0.5,0,2.01E-05
2,100,0.5,0.1,2.84E-05
2,100,0.5,0.2,4.07E-05
2,100,0.5,0.3,5.91E-05
2,100,0.5,0.4,8.84E-05
2,100,0.5,0.5,0.000138668
2,100,0.5,0.6,0.000245388
2,100,0.5,0.7,0.000413935
2,100,0.5,0.8,0.000583458
2,100,0.5,0.9,0.000727002
2,100,0.5,1,0.000807222
2,100,0.5,1.1,0.00085626
2,100,0.5,1.2,0.000891183
2,100,0.5,1.3,0.000917512
2,100,0.5,1.4,0.000938842
2,100,0.5,1.5,0.000955465
2,100,0.5,1.6,0.000969871
2,100,0.5,1.7,0.000982349
2,100,0.5,1.8,0.000992966
2,100,0.5,1.9,0.00100274
2,100,0.5,2,0.00101166
2,100,0.6,0,2.57E-05
2,100,0.6,0.1,3.54E-05
2,100,0.6,0.2,4.94E-05
2,100,0.6,0.3,7.00E-05
2,100,0.6,0.4,0.000101813
2,100,0.6,0.5,0.000155065
2,100,0.6,0.6,0.0002639
2,100,0.6,0.7,0.000437869
2,100,0.6,0.8,0.000617719
2,100,0.6,0.9,0.000778059
2,100,0.6,1,0.000902051
2,100,0.6,1.1,0.000974018
2,100,0.6,1.2,0.00102388
2,100,0.6,1.3,0.00106228
2,100,0.6,1.4,0.00109306
2,100,0.6,1.5,0.00111889
2,100,0.6,1.6,0.0011409
2,100,0.6,1.7,0.00115835
2,100,0.6,1.8,0.00117398
2,100,0.6,1.9,0.00118783
2,100,0.6,2,0.00120023
2,100,0.7,0,3.07E-05
2,100,0.7,0.1,4.17E-05
2,100,0.7,0.2,5.70E-05
2,100,0.7,0.3,7.94E-05
2,100,0.7,0.4,0.000113245
2,100,0.7,0.5,0.000168826
2,100,0.7,0.6,0.000279484
2,100,0.7,0.7,0.000458058
2,100,0.7,0.8,0.000645703
2,100,0.7,0.9,0.000818296
2,100,0.7,1,0.00096752
2,100,0.7,1.1,0.00107416
2,100,0.7,1.2,0.00114263
2,100,0.7,1.3,0.00119313
2,100,0.7,1.4,0.00123423
2,100,0.7,1.5,0.0012667
2,100,0.7,1.6,0.00129521
2,100,0.7,1.7,0.00131852
2,100,0.7,1.8,0.00133937
2,100,0.7,1.9,0.00135724
2,100,0.7,2,0.00137352
2,100,0.8,0,3.52E-05
2,100,0.8,0.1,4.71E-05
2,100,0.8,0.2,6.36E-05
2,100,0.8,0.3,8.73E-05
2,100,0.8,0.4,0.000122849
2,100,0.8,0.5,0.000180298
2,100,0.8,0.6,0.000292366
2,100,0.8,0.7,0.000474448
2,100,0.8,0.8,0.000667185
2,100,0.8,0.9,0.000850348
2,100,0.8,1,0.00100994
2,100,0.8,1.1,0.00114343
2,100,0.8,1.2,0.0012385
2,100,0.8,1.3,0.00130512
2,100,0.8,1.4,0.00135772
2,100,0.8,1.5,0.00140141
2,100,0.8,1.6,0.00143728
2,100,0.8,1.7,0.0014673
2,100,0.8,1.8,0.00149264
2,100,0.8,1.9,0.00151561
2,100,0.8,2,0.00153601
2,100,0.9,0,3.92E-05
2,100,0.9,0.1,5.19E-05
2,100,0.9,0.2,6.94E-05
2,100,0.9,0.3,9.43E-05
2,100,0.9,0.4,0.0001313
2,100,0.9,0.5,0.00019038
2,100,0.9,0.6,0.00030371
2,100,0.9,0.7,0.0004882
2,100,0.9,0.8,0.00068538
2,100,0.9,0.9,0.00087485
2,100,0.9,1,0.00104435
2,100,0.9,1.1,0.0011918
2,100,0.9,1.2,0.00131287
2,100,0.9,1.3,0.00139838
2,100,0.9,1.4,0.00146375
2,100,0.9,1.5,0.00151693
2,100,0.9,1.6,0.00156144
2,100,0.9,1.7,0.00159962
2,100,0.9,1.8,0.00163211
2,100,0.9,1.9,0.00165953
2,100,0.9,2,0.00168401
2,100,1,0,4.28E-05
2,100,1,0.1,5.62E-05
2,100,1,0.2,7.47E-05
2,100,1,0.3,0.000100638
2,100,1,0.4,0.000138882
2,100,1,0.5,0.000199427
2,100,1,0.6,0.000313869
2,100,1,0.7,0.000500938
2,100,1,0.8,0.000701648
2,100,1,0.9,0.000895496
2,100,1,1,0.00107216
2,100,1,1.1,0.00122918
2,100,1,1.2,0.00136662
2,100,1,1.3,0.00147559
2,100,1,1.4,0.00155564
2,100,1,1.5,0.00161987
2,100,1,1.6,0.00167568
2,100,1,1.7,0.00172138
2,100,1,1.8,0.00176002
2,100,1,1.9,0.00179396
2,100,1,2,0.00182426
3,200,0,0,-7.53E-18
3,200,0,0.1,-1.34E-17
3,200,0,0.2,6.70E-18
3,200,0,0.3,1.59E-17
3,200,0,0.4,1.58E-17
3,200,0,0.5,-8.21E-19
3,200,0,0.6,-5.88E-18
3,200,0,0.7,-5.06E-18
3,200,0,0.8,-8.40E-18
3,200,0,0.9,-6.64E-18
3,200,0,1,7.54E-15
3,200,0,1.1,1.75E-16
3,200,0,1.2,7.06E-17
3,200,0,1.3,-4.36E-17
3,200,0,1.4,-1.65E-17
3,200,0,1.5,4.16E-17
3,200,0,1.6,-3.58E-17
3,200,0,1.7,7.89E-17
3,200,0,1.8,-3.76E-17
3,200,0,1.9,-6.62E-18
3,200,0,2,1.26E-17
3,200,0.05,0,1.32E-07
3,200,0.05,0.1,2.75E-07
3,200,0.05,0.2,6.34E-07
3,200,0.05,0.3,1.62E-06
3,200,0.05,0.4,4.46E-06
3,200,0.05,0.5,1.26E-05
3,200,0.05,0.6,3.13E-05
3,200,0.05,0.7,3.89E-05
3,200,0.05,0.8,4.32E-05
3,200,0.05,0.9,4.62E-05
3,200,0.05,1,4.85E-05
3,200,0.05,1.1,5.03E-05
3,200,0.05,1.2,5.18E-05
3,200,0.05,1.3,5.30E-05
3,200,0.05,1.4,5.42E-05
3,200,0.05,1.5,5.52E-05
3,200,0.05,1.6,5.61E-05
3,200,0.05,1.7,5.69E-05
3,200,0.05,1.8,5.77E-05
3,200,0.05,1.9,5.84E-05
3,200,0.05,2,5.91E-05
3,200,0.1,0,4.37E-07
3,200,0.1,0.1,8.35E-07
3,200,0.1,0.2,1.71E-06
3,200,0.1,0.3,3.75E-06
3,200,0.1,0.4,8.75E-06
3,200,0.1,0.5,2.17E-05
3,200,0.1,0.6,5.64E-05
3,200,0.1,0.7,7.65E-05
3,200,0.1,0.8,8.61E-05
3,200,0.1,0.9,9.24E-05
3,200,0.1,1,9.73E-05
3,200,0.1,1.1,0.00010104
3,200,0.1,1.2,0.00010412
3,200,0.1,1.3,0.00010678
3,200,0.1,1.4,0.00010914
3,200,0.1,1.5,0.00011126
3,200,0.1,1.6,0.00011317
3,200,0.1,1.7,0.00011486
3,200,0.1,1.8,0.00011638
3,200,0.1,1.9,0.00011779
3,200,0.1,2,0.00011908
3,200,0.15,0,1.16E-06
3,200,0.15,0.1,2.02E-06
3,200,0.15,0.2,3.67E-06
3,200,0.15,0.3,7.01E-06
3,200,0.15,0.4,1.40E-05
3,200,0.15,0.5,3.02E-05
3,200,0.15,0.6,7.32E-05
3,200,0.15,0.7,0.00011209
3,200,0.15,0.8,0.0001286
3,200,0.15,0.9,0.00013901
3,200,0.15,1,0.00014672
3,200,0.15,1.1,0.0001526
3,200,0.15,1.2,0.00015752
3,200,0.15,1.3,0.00016167
3,200,0.15,1.4,0.00016531
3,200,0.15,1.5,0.00016849
3,200,0.15,1.6,0.00017131
3,200,0.15,1.7,0.00017384
3,200,0.15,1.8,0.00017612
3,200,0.15,1.9,0.00017824
3,200,0.15,2,0.00018018
3,200,0.2,0,2.61E-06
3,200,0.2,0.1,4.18E-06
3,200,0.2,0.2,6.89E-06
3,200,0.2,0.3,1.17E-05
3,200,0.2,0.4,2.07E-05
3,200,0.2,0.5,3.94E-05
3,200,0.2,0.6,8.64E-05
3,200,0.2,0.7,0.000143989
3,200,0.2,0.8,0.000170436
3,200,0.2,0.9,0.000185671
3,200,0.2,1,0.000196626
3,200,0.2,1.1,0.000204909
3,200,0.2,1.2,0.000211837
3,200,0.2,1.3,0.000217585
3,200,0.2,1.4,0.00022244
3,200,0.2,1.5,0.000226711
3,200,0.2,1.6,0.000230542
3,200,0.2,1.7,0.000233939
3,200,0.2,1.8,0.000237036
3,200,0.2,1.9,0.000239856
3,200,0.2,2,0.000242498
3,200,0.25,0,5.16E-06
3,200,0.25,0.1,7.65E-06
3,200,0.25,0.2,1.16E-05
3,200,0.25,0.3,1.79E-05
3,200,0.25,0.4,2.89E-05
3,200,0.25,0.5,4.96E-05
3,200,0.25,0.6,9.89E-05
3,200,0.25,0.7,0.000167792
3,200,0.25,0.8,0.000210372
3,200,0.25,0.9,0.000231689
3,200,0.25,1,0.00024638
3,200,0.25,1.1,0.000257498
3,200,0.25,1.2,0.000266489
3,200,0.25,1.3,0.000273839
3,200,0.25,1.4,0.00028014
3,200,0.25,1.5,0.000285634
3,200,0.25,1.6,0.000290454
3,200,0.25,1.7,0.000294766
3,200,0.25,1.8,0.00029869
3,200,0.25,1.9,0.000302298
3,200,0.25,2,0.000305616
3,200,0.3,0,6.65E-06
3,200,0.3,0.1,9.70E-06
3,200,0.3,0.2,1.45E-05
3,200,0.3,0.3,2.22E-05
3,200,0.3,0.4,3.52E-05
3,200,0.3,0.5,5.91E-05
3,200,0.3,0.6,0.000111479
3,200,0.3,0.7,0.000186577
3,200,0.3,0.8,0.000247105
3,200,0.3,0.9,0.000276814
3,200,0.3,1,0.000295733
3,200,0.3,1.1,0.000309833
3,200,0.3,1.2,0.000321174
3,200,0.3,1.3,0.000330427
3,200,0.3,1.4,0.000338184
3,200,0.3,1.5,0.000344894
3,200,0.3,1.6,0.00035075
3,200,0.3,1.7,0.000356136
3,200,0.3,1.8,0.00036101
3,200,0.3,1.9,0.000365492
3,200,0.3,2,0.000369599
3,200,0.35,0,8.30E-06
3,200,0.35,0.1,1.18E-05
3,200,0.35,0.2,1.71E-05
3,200,0.35,0.3,2.54E-05
3,200,0.35,0.4,3.89E-05
3,200,0.35,0.5,6.33E-05
3,200,0.35,0.6,0.000117268
3,200,0.35,0.7,0.000200597
3,200,0.35,0.8,0.000278257
3,200,0.35,0.9,0.000319583
3,200,0.35,1,0.000344098
3,200,0.35,1.1,0.000361755
3,200,0.35,1.2,0.000375769
3,200,0.35,1.3,0.000386746
3,200,0.35,1.4,0.000396242
3,200,0.35,1.5,0.000404538
3,200,0.35,1.6,0.000411786
3,200,0.35,1.7,0.000418156
3,200,0.35,1.8,0.000423891
3,200,0.35,1.9,0.000429075
3,200,0.35,2,0.000433842
3,200,0.4,0,1.04E-05
3,200,0.4,0.1,1.44E-05
3,200,0.4,0.2,2.04E-05
3,200,0.4,0.3,2.93E-05
3,200,0.4,0.4,4.37E-05
3,200,0.4,0.5,6.89E-05
3,200,0.4,0.6,0.000123302
3,200,0.4,0.7,0.000207692
3,200,0.4,0.8,0.000293462
3,200,0.4,0.9,0.000357884
3,200,0.4,1,0.000390634
3,200,0.4,1.1,0.000412415
3,200,0.4,1.2,0.000429396
3,200,0.4,1.3,0.0004431
3,200,0.4,1.4,0.000454253
3,200,0.4,1.5,0.000463864
3,200,0.4,1.6,0.000472386
3,200,0.4,1.7,0.000480066
3,200,0.4,1.8,0.000486983
3,200,0.4,1.9,0.000493142
3,200,0.4,2,0.000498898
3,200,0.45,0,1.27E-05
3,200,0.45,0.1,1.72E-05
3,200,0.45,0.2,2.38E-05
3,200,0.45,0.3,3.35E-05
3,200,0.45,0.4,4.87E-05
3,200,0.45,0.5,7.47E-05
3,200,0.45,0.6,0.000129722
3,200,0.45,0.7,0.000215482
3,200,0.45,0.8,0.000304277
3,200,0.45,0.9,0.000380638
3,200,0.45,1,0.000425054
3,200,0.45,1.1,0.000454931
3,200,0.45,1.2,0.000476873
3,200,0.45,1.3,0.000494864
3,200,0.45,1.4,0.000509732
3,200,0.45,1.5,0.000521855
3,200,0.45,1.6,0.000532087
3,200,0.45,1.7,0.000540932
3,200,0.45,1.8,0.000548971
3,200,0.45,1.9,0.000556092
3,200,0.45,2,0.000562752
3,200,0.5,0,1.50E-05
3,200,0.5,0.1,2.00E-05
3,200,0.5,0.2,2.70E-05
3,200,0.5,0.3,3.73E-05
3,200,0.5,0.4,5.32E-05
3,200,0.5,0.5,7.99E-05
3,200,0.5,0.6,0.000135681
3,200,0.5,0.7,0.000222913
3,200,0.5,0.8,0.000314766
3,200,0.5,0.9,0.000397597
3,200,0.5,1,0.000455102
3,200,0.5,1.1,0.000491541
3,200,0.5,1.2,0.000517486
3,200,0.5,1.3,0.000538589
3,200,0.5,1.4,0.000556107
3,200,0.5,1.5,0.000570484
3,200,0.5,1.6,0.000582829
3,200,0.5,1.7,0.000593364
3,200,0.5,1.8,0.000602802
3,200,0.5,1.9,0.000611503
3,200,0.5,2,0.000619464
3,200,0.6,0,1.86E-05
3,200,0.6,0.1,2.43E-05
3,200,0.6,0.2,3.22E-05
3,200,0.6,0.3,4.36E-05
