tch,mch,tox,ub,vg,e0,e1,e2
4.00E-09,0.06,1.00E-09,3,2.7,-1.1778,-0.63236,0.48635
4.00E-09,0.06,1.00E-09,3,2.8,-1.2179,-0.67523,0.44228
4.00E-09,0.06,1.00E-09,3,2.9,-1.258,-0.71812,0.39816
4.00E-09,0.06,1.00E-09,3,3,-1.2981,-0.76102,0.35397
6.00E-09,0.06,1.00E-09,3,-1,1.101,1.4222,1.9933
6.00E-09,0.06,1.00E-09,3,-0.9,1.001,1.3222,1.8933
6.00E-09,0.06,1.00E-09,3,-0.8,0.90103,1.2222,1.7933
6.00E-09,0.06,1.00E-09,3,-0.7,0.80106,1.1223,1.6933
6.00E-09,0.06,1.00E-09,3,-0.6,0.70101,1.0222,1.5932
6.00E-09,0.06,1.00E-09,3,-0.5,0.60098,0.92219,1.4932
6.00E-09,0.06,1.00E-09,3,-0.4,0.50099,0.8222,1.3932
6.00E-09,0.06,1.00E-09,3,-0.3,0.40106,0.72228,1.2933
6.00E-09,0.06,1.00E-09,3,-0.2,0.30105,0.62226,1.1933
6.00E-09,0.06,1.00E-09,3,-0.1,0.20102,0.52223,1.0933
6.00E-09,0.06,1.00E-09,3,0,0.10198,0.42319,0.99422
6.00E-09,0.06,1.00E-09,3,0.1,0.01276,0.33316,0.90418
6.00E-09,0.06,1.00E-09,3,0.2,-0.051498,0.26598,0.83698
6.00E-09,0.06,1.00E-09,3,0.3,-0.107,0.20686,0.77784
6.00E-09,0.06,1.00E-09,3,0.4,-0.16136,0.14882,0.71983
6.00E-09,0.06,1.00E-09,3,0.5,-0.21538,0.091158,0.66221
6.00E-09,0.06,1.00E-09,3,0.6,-0.26756,0.035334,0.60641
6.00E-09,0.06,1.00E-09,3,0.7,-0.31349,-0.014274,0.55671
6.00E-09,0.06,1.00E-09,3,0.8,-0.35345,-0.057952,0.51282
6.00E-09,0.06,1.00E-09,3,0.9,-0.39137,-0.099575,0.47098
6.00E-09,0.06,1.00E-09,3,1,-0.42886,-0.14074,0.42961
6.00E-09,0.06,1.00E-09,3,1.1,-0.46632,-0.18183,0.38835
6.00E-09,0.06,1.00E-09,3,1.2,-0.50382,-0.22292,0.34712
6.00E-09,0.06,1.00E-09,3,1.3,-0.54139,-0.26403,0.3059
6.00E-09,0.06,1.00E-09,3,1.4,-0.57901,-0.30517,0.26469
6.00E-09,0.06,1.00E-09,3,1.5,-0.61671,-0.34632,0.22349
6.00E-09,0.06,1.00E-09,3,1.6,-0.65446,-0.3875,0.1823
6.00E-09,0.06,1.00E-09,3,1.7,-0.69226,-0.42868,0.14113
6.00E-09,0.06,1.00E-09,3,1.8,-0.73002,-0.46979,0.10006
6.00E-09,0.06,1.00E-09,3,1.9,-0.76739,-0.51049,0.059452
6.00E-09,0.06,1.00E-09,3,2,-0.80322,-0.54971,0.02039
6.00E-09,0.06,1.00E-09,3,2.1,-0.83607,-0.58609,-0.015712
6.00E-09,0.06,1.00E-09,3,2.2,-0.86638,-0.62004,-0.049267
6.00E-09,0.06,1.00E-09,3,2.3,-0.89554,-0.65288,-0.081636
6.00E-09,0.06,1.00E-09,3,2.4,-0.92436,-0.68537,-0.11359
6.00E-09,0.06,1.00E-09,3,2.5,-0.95311,-0.71778,-0.14541
6.00E-09,0.06,1.00E-09,3,2.6,-0.9819,-0.75018,-0.17718
6.00E-09,0.06,1.00E-09,3,2.7,-1.0107,-0.78261,-0.20893
6.00E-09,0.06,1.00E-09,3,2.8,-1.0396,-0.81506,-0.24066
6.00E-09,0.06,1.00E-09,3,2.9,-1.0686,-0.84755,-0.27237
6.00E-09,0.06,1.00E-09,3,3,-1.0976,-0.88008,-0.30408
8.00E-09,0.06,1.00E-09,3,-1,1.0637,1.2628,1.6083
8.00E-09,0.06,1.00E-09,3,-0.9,0.96368,1.1628,1.5083
8.00E-09,0.06,1.00E-09,3,-0.8,0.86369,1.0628,1.4083
8.00E-09,0.06,1.00E-09,3,-0.7,0.76371,0.96286,1.3084
8.00E-09,0.06,1.00E-09,3,-0.6,0.66366,0.86281,1.2083
8.00E-09,0.06,1.00E-09,3,-0.5,0.56363,0.76278,1.1083
8.00E-09,0.06,1.00E-09,3,-0.4,0.46364,0.66279,1.0083
8.00E-09,0.06,1.00E-09,3,-0.3,0.36372,0.56286,0.90837
8.00E-09,0.06,1.00E-09,3,-0.2,0.26371,0.46285,0.80836
8.00E-09,0.06,1.00E-09,3,-0.1,0.16372,0.36286,0.70836
8.00E-09,0.06,1.00E-09,3,0,0.065614,0.26467,0.61017
8.00E-09,0.06,1.00E-09,3,0.1,-0.01213,0.18486,0.5303
8.00E-09,0.06,1.00E-09,3,0.2,-0.069065,0.12382,0.46917
8.00E-09,0.06,1.00E-09,3,0.3,-0.12095,0.067459,0.41277
8.00E-09,0.06,1.00E-09,3,0.4,-0.16886,0.015064,0.36031
8.00E-09,0.06,1.00E-09,3,0.5,-0.20979,-0.030347,0.3147
8.00E-09,0.06,1.00E-09,3,0.6,-0.24654,-0.071536,0.27329
8.00E-09,0.06,1.00E-09,3,0.7,-0.28217,-0.11152,0.23313
8.00E-09,0.06,1.00E-09,3,0.8,-0.31765,-0.15126,0.1933
8.00E-09,0.06,1.00E-09,3,0.9,-0.35321,-0.19097,0.15357
8.00E-09,0.06,1.00E-09,3,1,-0.38884,-0.23066,0.11395
8.00E-09,0.06,1.00E-09,3,1.1,-0.42435,-0.27016,0.074616
8.00E-09,0.06,1.00E-09,3,1.2,-0.459,-0.30876,0.036281
8.00E-09,0.06,1.00E-09,3,1.3,-0.49137,-0.34515,0.00034405
8.00E-09,0.06,1.00E-09,3,1.4,-0.52096,-0.37888,-0.03271
8.00E-09,0.06,1.00E-09,3,1.5,-0.54894,-0.41103,-0.063997
8.00E-09,0.06,1.00E-09,3,1.6,-0.57636,-0.44259,-0.094544
8.00E-09,0.06,1.00E-09,3,1.7,-0.60369,-0.474,-0.12479
8.00E-09,0.06,1.00E-09,3,1.8,-0.63109,-0.50541,-0.15491
8.00E-09,0.06,1.00E-09,3,1.9,-0.65861,-0.53686,-0.18493
8.00E-09,0.06,1.00E-09,3,2,-0.68626,-0.56836,-0.21489
8.00E-09,0.06,1.00E-09,3,2.1,-0.71406,-0.59992,-0.24477
8.00E-09,0.06,1.00E-09,3,2.2,-0.742,-0.63154,-0.27458
8.00E-09,0.06,1.00E-09,3,2.3,-0.77008,-0.66322,-0.30433
8.00E-09,0.06,1.00E-09,3,2.4,-0.79831,-0.69496,-0.33401
8.00E-09,0.06,1.00E-09,3,2.5,-0.82666,-0.72674,-0.3636
8.00E-09,0.06,1.00E-09,3,2.6,-0.85509,-0.75852,-0.39307
8.00E-09,0.06,1.00E-09,3,2.7,-0.8835,-0.7902,-0.4223
8.00E-09,0.06,1.00E-09,3,2.8,-0.91157,-0.82149,-0.45099
8.00E-09,0.06,1.00E-09,3,2.9,-0.93875,-0.85186,-0.47858
8.00E-09,0.06,1.00E-09,3,3,-0.96461,-0.8809,-0.50463
1.00E-08,0.06,1.00E-09,3,-1,1.0437,1.1799,1.4128
1.00E-08,0.06,1.00E-09,3,-0.9,0.94371,1.0799,1.3128
1.00E-08,0.06,1.00E-09,3,-0.8,0.84372,0.97988,1.2128
1.00E-08,0.06,1.00E-09,3,-0.7,0.74374,0.8799,1.1128
1.00E-08,0.06,1.00E-09,3,-0.6,0.64369,0.77985,1.0128
1.00E-08,0.06,1.00E-09,3,-0.5,0.54366,0.67982,0.91275
1.00E-08,0.06,1.00E-09,3,-0.4,0.44368,0.57983,0.81276
1.00E-08,0.06,1.00E-09,3,-0.3,0.34375,0.47991,0.71283
1.00E-08,0.06,1.00E-09,3,-0.2,0.24374,0.3799,0.61282
1.00E-08,0.06,1.00E-09,3,-0.1,0.14383,0.27997,0.51289
1.00E-08,0.06,1.00E-09,3,0,0.047692,0.18352,0.41643
1.00E-08,0.06,1.00E-09,3,0.1,-0.022605,0.11013,0.34289
1.00E-08,0.06,1.00E-09,3,0.2,-0.074858,0.052952,0.28554
1.00E-08,0.06,1.00E-09,3,0.3,-0.11939,0.0032519,0.23565
1.00E-08,0.06,1.00E-09,3,0.4,-0.15701,-0.039472,0.19267
1.00E-08,0.06,1.00E-09,3,0.5,-0.19153,-0.078956,0.15299
1.00E-08,0.06,1.00E-09,3,0.6,-0.22534,-0.11755,0.11434
1.00E-08,0.06,1.00E-09,3,0.7,-0.25897,-0.15579,0.076227
1.00E-08,0.06,1.00E-09,3,0.8,-0.29192,-0.19322,0.039105
1.00E-08,0.06,1.00E-09,3,0.9,-0.32291,-0.22868,0.0042277
1.00E-08,0.06,1.00E-09,3,1,-0.35134,-0.26164,-0.0278
1.00E-08,0.06,1.00E-09,3,1.1,-0.37819,-0.29301,-0.057908
1.00E-08,0.06,1.00E-09,3,1.2,-0.40452,-0.32376,-0.08711
1.00E-08,0.06,1.00E-09,3,1.3,-0.43084,-0.35437,-0.1159
1.00E-08,0.06,1.00E-09,3,1.4,-0.45734,-0.385,-0.14445
1.00E-08,0.06,1.00E-09,3,1.5,-0.48407,-0.41571,-0.17282
1.00E-08,0.06,1.00E-09,3,1.6,-0.51104,-0.44649,-0.20102
1.00E-08,0.06,1.00E-09,3,1.7,-0.53822,-0.47733,-0.22903
1.00E-08,0.06,1.00E-09,3,1.8,-0.5655,-0.50811,-0.25673
1.00E-08,0.06,1.00E-09,3,1.9,-0.59261,-0.53858,-0.28385
1.00E-08,0.06,1.00E-09,3,2,-0.61906,-0.5683,-0.30991
1.00E-08,0.06,1.00E-09,3,2.1,-0.64446,-0.59687,-0.33447
1.00E-08,0.06,1.00E-09,3,2.2,-0.66892,-0.62442,-0.35762
1.00E-08,0.06,1.00E-09,3,2.3,-0.6929,-0.65135,-0.37982
1.00E-08,0.06,1.00E-09,3,2.4,-0.71678,-0.67805,-0.40146
1.00E-08,0.06,1.00E-09,3,2.5,-0.74076,-0.70469,-0.42276
1.00E-08,0.06,1.00E-09,3,2.6,-0.76494,-0.73137,-0.44383
1.00E-08,0.06,1.00E-09,3,2.7,-0.78936,-0.75813,-0.46472
1.00E-08,0.06,1.00E-09,3,2.8,-0.81401,-0.78498,-0.48545
1.00E-08,0.06,1.00E-09,3,2.9,-0.83891,-0.81193,-0.50604
1.00E-08,0.06,1.00E-09,3,3,-0.86404,-0.83898,-0.5265
2.00E-09,0.06,2.00E-09,3,-1,1.4546,3.1894,4.285
2.00E-09,0.06,2.00E-09,3,-0.9,1.3546,3.0894,4.185
2.00E-09,0.06,2.00E-09,3,-0.8,1.2546,2.9895,4.085
2.00E-09,0.06,2.00E-09,3,-0.7,1.1547,2.8895,3.9851
2.00E-09,0.06,2.00E-09,3,-0.6,1.0546,2.7894,3.885
2.00E-09,0.06,2.00E-09,3,-0.5,0.95457,2.6894,3.785
2.00E-09,0.06,2.00E-09,3,-0.4,0.85458,2.5894,3.685
2.00E-09,0.06,2.00E-09,3,-0.3,0.75466,2.4895,3.5851
2.00E-09,0.06,2.00E-09,3,-0.2,0.65464,2.3895,3.4851
2.00E-09,0.06,2.00E-09,3,-0.1,0.5546,2.2894,3.385
2.00E-09,0.06,2.00E-09,3,0,0.45557,2.1904,3.286
2.00E-09,0.06,2.00E-09,3,0.1,0.35654,2.0914,3.187
2.00E-09,0.06,2.00E-09,3,0.2,0.2565,1.9913,3.0869
2.00E-09,0.06,2.00E-09,3,0.3,0.15655,1.8914,2.9869
2.00E-09,0.06,2.00E-09,3,0.4,0.059373,1.7941,2.8884
2.00E-09,0.06,2.00E-09,3,0.5,-0.012883,1.7207,2.8024
2.00E-09,0.06,2.00E-09,3,0.6,-0.06294,1.6686,2.7273
2.00E-09,0.06,2.00E-09,3,0.7,-0.10836,1.621,2.6544
2.00E-09,0.06,2.00E-09,3,0.8,-0.15296,1.5741,2.5817
2.00E-09,0.06,2.00E-09,3,0.9,-0.19742,1.5273,2.5086
2.00E-09,0.06,2.00E-09,3,1,-0.24186,1.4805,2.4354
2.00E-09,0.06,2.00E-09,3,1.1,-0.28629,1.4337,2.362
2.00E-09,0.06,2.00E-09,3,1.2,-0.33072,1.3869,2.2883
2.00E-09,0.06,2.00E-09,3,1.3,-0.37516,1.34,2.2144
2.00E-09,0.06,2.00E-09,3,1.4,-0.4196,1.2931,2.1401
2.00E-09,0.06,2.00E-09,3,1.5,-0.46404,1.2462,2.0657
2.00E-09,0.06,2.00E-09,3,1.6,-0.50848,1.1992,1.9911
2.00E-09,0.06,2.00E-09,3,1.7,-0.55293,1.1522,1.9161
2.00E-09,0.06,2.00E-09,3,1.8,-0.59738,1.1051,1.841
2.00E-09,0.06,2.00E-09,3,1.9,-0.64183,1.058,1.7656
2.00E-09,0.06,2.00E-09,3,2,-0.68628,1.0109,1.6901
2.00E-09,0.06,2.00E-09,3,2.1,-0.73074,0.96365,1.6142
2.00E-09,0.06,2.00E-09,3,2.2,-0.77519,0.91637,1.5382
2.00E-09,0.06,2.00E-09,3,2.3,-0.81966,0.86903,1.4619
2.00E-09,0.06,2.00E-09,3,2.4,-0.86412,0.82161,1.3855
2.00E-09,0.06,2.00E-09,3,2.5,-0.90859,0.7741,1.3089
2.00E-09,0.06,2.00E-09,3,2.6,-0.95306,0.72649,1.232
2.00E-09,0.06,2.00E-09,3,2.7,-0.99753,0.67877,1.155
2.00E-09,0.06,2.00E-09,3,2.8,-1.042,0.63092,1.0777
2.00E-09,0.06,2.00E-09,3,2.9,-1.0865,0.58291,1.0002
2.00E-09,0.06,2.00E-09,3,3,-1.131,0.53473,0.92262
4.00E-09,0.06,2.00E-09,3,-1,1.1847,1.8012,2.9366
4.00E-09,0.06,2.00E-09,3,-0.9,1.0847,1.7012,2.8366
4.00E-09,0.06,2.00E-09,3,-0.8,0.98475,1.6012,2.7366
4.00E-09,0.06,2.00E-09,3,-0.7,0.88478,1.5012,2.6367
4.00E-09,0.06,2.00E-09,3,-0.6,0.78472,1.4012,2.5366
4.00E-09,0.06,2.00E-09,3,-0.5,0.68469,1.3011,2.4366
4.00E-09,0.06,2.00E-09,3,-0.4,0.58471,1.2012,2.3366
4.00E-09,0.06,2.00E-09,3,-0.3,0.48478,1.1012,2.2367
4.00E-09,0.06,2.00E-09,3,-0.2,0.38476,1.0012,2.1367
4.00E-09,0.06,2.00E-09,3,-0.1,0.28472,0.90117,2.0366
4.00E-09,0.06,2.00E-09,3,0,0.18569,0.80214,1.9376
4.00E-09,0.06,2.00E-09,3,0.1,0.087693,0.7041,1.8395
4.00E-09,0.06,2.00E-09,3,0.2,0.006003,0.62173,1.7571
4.00E-09,0.06,2.00E-09,3,0.3,-0.046666,0.56731,1.7024
4.00E-09,0.06,2.00E-09,3,0.4,-0.091313,0.52062,1.6554
4.00E-09,0.06,2.00E-09,3,0.5,-0.13448,0.47536,1.6098
4.00E-09,0.06,2.00E-09,3,0.6,-0.17738,0.43037,1.5645
4.00E-09,0.06,2.00E-09,3,0.7,-0.22023,0.38543,1.5193
4.00E-09,0.06,2.00E-09,3,0.8,-0.26307,0.34049,1.474
4.00E-09,0.06,2.00E-09,3,0.9,-0.30592,0.29555,1.4287
4.00E-09,0.06,2.00E-09,3,1,-0.34878,0.25062,1.3835
4.00E-09,0.06,2.00E-09,3,1.1,-0.39165,0.20568,1.3382
4.00E-09,0.06,2.00E-09,3,1.2,-0.4345,0.16077,1.2929
4.00E-09,0.06,2.00E-09,3,1.3,-0.47725,0.11596,1.2478
4.00E-09,0.06,2.00E-09,3,1.4,-0.51943,0.071716,1.2031
4.00E-09,0.06,2.00E-09,3,1.5,-0.55929,0.029825,1.1608
4.00E-09,0.06,2.00E-09,3,1.6,-0.59415,-0.0070672,1.1233
4.00E-09,0.06,2.00E-09,3,1.7,-0.62451,-0.039433,1.0903
4.00E-09,0.06,2.00E-09,3,1.8,-0.65269,-0.069617,1.0593
4.00E-09,0.06,2.00E-09,3,1.9,-0.68008,-0.099001,1.0292
4.00E-09,0.06,2.00E-09,3,2,-0.70721,-0.12812,0.99921
4.00E-09,0.06,2.00E-09,3,2.1,-0.73425,-0.15714,0.96931
4.00E-09,0.06,2.00E-09,3,2.2,-0.76128,-0.18615,0.9394
4.00E-09,0.06,2.00E-09,3,2.3,-0.7883,-0.21515,0.90943
4.00E-09,0.06,2.00E-09,3,2.4,-0.81532,-0.24414,0.87942
4.00E-09,0.06,2.00E-09,3,2.5,-0.84236,-0.27315,0.84933
4.00E-09,0.06,2.00E-09,3,2.6,-0.8694,-0.30215,0.81916
4.00E-09,0.06,2.00E-09,3,2.7,-0.89645,-0.33116,0.78889
4.00E-09,0.06,2.00E-09,3,2.8,-0.9235,-0.36018,0.75849
4.00E-09,0.06,2.00E-09,3,2.9,-0.95057,-0.3892,0.72793
4.00E-09,0.06,2.00E-09,3,3,-0.97764,-0.41823,0.69716
6.00E-09,0.06,2.00E-09,3,-1,1.101,1.4222,1.9932
6.00E-09,0.06,2.00E-09,3,-0.9,1.001,1.3222,1.8932
6.00E-09,0.06,2.00E-09,3,-0.8,0.90103,1.2222,1.7932
6.00E-09,0.06,2.00E-09,3,-0.7,0.80106,1.1223,1.6932
6.00E-09,0.06,2.00E-09,3,-0.6,0.701,1.0222,1.5932
6.00E-09,0.06,2.00E-09,3,-0.5,0.60097,0.92217,1.4931
6.00E-09,0.06,2.00E-09,3,-0.4,0.50099,0.82218,1.3931
6.00E-09,0.06,2.00E-09,3,-0.3,0.40106,0.72226,1.2932
6.00E-09,0.06,2.00E-09,3,-0.2,0.30105,0.62224,1.1932
6.00E-09,0.06,2.00E-09,3,-0.1,0.20102,0.52222,1.0932
6.00E-09,0.06,2.00E-09,3,0,0.10197,0.42317,0.99412
6.00E-09,0.06,2.00E-09,3,0.1,0.017354,0.33784,0.90878
6.00E-09,0.06,2.00E-09,3,0.2,-0.037231,0.28103,0.85195
6.00E-09,0.06,2.00E-09,3,0.3,-0.081135,0.2344,0.8053
6.00E-09,0.06,2.00E-09,3,0.4,-0.12298,0.18975,0.76065
6.00E-09,0.06,2.00E-09,3,0.5,-0.16441,0.14552,0.71644
6.00E-09,0.06,2.00E-09,3,0.6,-0.20559,0.10156,0.6725
6.00E-09,0.06,2.00E-09,3,0.7,-0.24586,0.058536,0.62951
6.00E-09,0.06,2.00E-09,3,0.8,-0.28301,0.018673,0.58963
6.00E-09,0.06,2.00E-09,3,0.9,-0.31503,-0.016011,0.55486
6.00E-09,0.06,2.00E-09,3,1,-0.34332,-0.046911,0.52381
6.00E-09,0.06,2.00E-09,3,1.1,-0.36997,-0.076139,0.49442
6.00E-09,0.06,2.00E-09,3,1.2,-0.39604,-0.10476,0.46564
6.00E-09,0.06,2.00E-09,3,1.3,-0.42192,-0.13317,0.43708
6.00E-09,0.06,2.00E-09,3,1.4,-0.44775,-0.16152,0.4086
6.00E-09,0.06,2.00E-09,3,1.5,-0.47359,-0.18985,0.38015
6.00E-09,0.06,2.00E-09,3,1.6,-0.49944,-0.21818,0.35172
6.00E-09,0.06,2.00E-09,3,1.7,-0.52531,-0.24651,0.32331
6.00E-09,0.06,2.00E-09,3,1.8,-0.55121,-0.27484,0.2949
6.00E-09,0.06,2.00E-09,3,1.9,-0.57714,-0.30317,0.2665
6.00E-09,0.06,2.00E-09,3,2,-0.60308,-0.33151,0.23812
6.00E-09,0.06,2.00E-09,3,2.1,-0.62905,-0.35986,0.20974
6.00E-09,0.06,2.00E-09,3,2.2,-0.65505,-0.3882,0.18138
6.00E-09,0.06,2.00E-09,3,2.3,-0.68105,-0.41654,0.15303
6.00E-09,0.06,2.00E-09,3,2.4,-0.70705,-0.44485,0.12473
6.00E-09,0.06,2.00E-09,3,2.5,-0.73297,-0.47307,0.096531
6.00E-09,0.06,2.00E-09,3,2.6,-0.75864,-0.50104,0.068606
6.00E-09,0.06,2.00E-09,3,2.7,-0.78367,-0.52835,0.041357
6.00E-09,0.06,2.00E-09,3,2.8,-0.80741,-0.55441,0.01541
6.00E-09,0.06,2.00E-09,3,2.9,-0.82944,-0.57879,-0.0088159
6.00E-09,0.06,2.00E-09,3,3,-0.84997,-0.60172,-0.031532
8.00E-09,0.06,2.00E-09,3,-1,1.0637,1.2628,1.6083
8.00E-09,0.06,2.00E-09,3,-0.9,0.96367,1.1628,1.5083
8.00E-09,0.06,2.00E-09,3,-0.8,0.86369,1.0628,1.4083
8.00E-09,0.06,2.00E-09,3,-0.7,0.76371,0.96285,1.3083
8.00E-09,0.06,2.00E-09,3,-0.6,0.66366,0.8628,1.2083
8.00E-09,0.06,2.00E-09,3,-0.5,0.56363,0.76277,1.1083
8.00E-09,0.06,2.00E-09,3,-0.4,0.46364,0.66278,1.0083
8.00E-09,0.06,2.00E-09,3,-0.3,0.36372,0.56286,0.90834
8.00E-09,0.06,2.00E-09,3,-0.2,0.26371,0.46284,0.80833
8.00E-09,0.06,2.00E-09,3,-0.1,0.16375,0.36288,0.70837
8.00E-09,0.06,2.00E-09,3,0,0.066655,0.26567,0.61115
8.00E-09,0.06,2.00E-09,3,0.1,-0.0045965,0.19275,0.53818
8.00E-09,0.06,2.00E-09,3,0.2,-0.051948,0.14228,0.48763
8.00E-09,0.06,2.00E-09,3,0.3,-0.093161,0.097636,0.44294
8.00E-09,0.06,2.00E-09,3,0.4,-0.13218,0.055179,0.40046
8.00E-09,0.06,2.00E-09,3,0.5,-0.16771,0.016293,0.36151
8.00E-09,0.06,2.00E-09,3,0.6,-0.19821,-0.017469,0.32762
8.00E-09,0.06,2.00E-09,3,0.7,-0.22522,-0.047651,0.29728
8.00E-09,0.06,2.00E-09,3,0.8,-0.25072,-0.076259,0.26851
8.00E-09,0.06,2.00E-09,3,0.9,-0.27569,-0.10429,0.24036
8.00E-09,0.06,2.00E-09,3,1,-0.30052,-0.13211,0.21244
8.00E-09,0.06,2.00E-09,3,1.1,-0.32533,-0.15987,0.18463
8.00E-09,0.06,2.00E-09,3,1.2,-0.35016,-0.18761,0.15689
8.00E-09,0.06,2.00E-09,3,1.3,-0.37502,-0.21532,0.12922
8.00E-09,0.06,2.00E-09,3,1.4,-0.39986,-0.24296,0.10165
8.00E-09,0.06,2.00E-09,3,1.5,-0.42453,-0.2704,0.074332
8.00E-09,0.06,2.00E-09,3,1.6,-0.44872,-0.29732,0.047583
8.00E-09,0.06,2.00E-09,3,1.7,-0.47185,-0.32318,0.021963
8.00E-09,0.06,2.00E-09,3,1.8,-0.49343,-0.34751,-0.0020288
8.00E-09,0.06,2.00E-09,3,1.9,-0.51349,-0.37036,-0.02444
8.00E-09,0.06,2.00E-09,3,2,-0.53253,-0.39219,-0.04574
8.00E-09,0.06,2.00E-09,3,2.1,-0.55101,-0.41345,-0.066401
8.00E-09,0.06,2.00E-09,3,2.2,-0.56924,-0.43443,-0.08672
8.00E-09,0.06,2.00E-09,3,2.3,-0.58737,-0.4553,-0.10686
8.00E-09,0.06,2.00E-09,3,2.4,-0.6055,-0.47612,-0.12689
8.00E-09,0.06,2.00E-09,3,2.5,-0.62365,-0.49692,-0.14686
8.00E-09,0.06,2.00E-09,3,2.6,-0.64183,-0.51774,-0.16677
8.00E-09,0.06,2.00E-09,3,2.7,-0.66007,-0.53857,-0.18665
8.00E-09,0.06,2.00E-09,3,2.8,-0.67837,-0.55941,-0.20648
8.00E-09,0.06,2.00E-09,3,2.9,-0.69671,-0.58028,-0.22628
8.00E-09,0.06,2.00E-09,3,3,-0.71512,-0.60116,-0.24604
1.00E-08,0.06,2.00E-09,3,-1,1.0437,1.1799,1.4128
1.00E-08,0.06,2.00E-09,3,-0.9,0.9437,1.0799,1.3128
1.00E-08,0.06,2.00E-09,3,-0.8,0.84372,0.97987,1.2128
1.00E-08,0.06,2.00E-09,3,-0.7,0.74374,0.8799,1.1128
1.00E-08,0.06,2.00E-09,3,-0.6,0.64369,0.77984,1.0128
1.00E-08,0.06,2.00E-09,3,-0.5,0.54366,0.67982,0.91273
1.00E-08,0.06,2.00E-09,3,-0.4,0.44368,0.57983,0.81275
1.00E-08,0.06,2.00E-09,3,-0.3,0.34375,0.4799,0.71282
1.00E-08,0.06,2.00E-09,3,-0.2,0.24374,0.3799,0.61281
1.00E-08,0.06,2.00E-09,3,-0.1,0.1439,0.28004,0.51295
1.00E-08,0.06,2.00E-09,3,0,0.049541,0.18536,0.41825
1.00E-08,0.06,2.00E-09,3,0.1,-0.013808,0.11954,0.35232
1.00E-08,0.06,2.00E-09,3,0.2,-0.057369,0.072204,0.30484
1.00E-08,0.06,2.00E-09,3,0.3,-0.094335,0.031286,0.26379
1.00E-08,0.06,2.00E-09,3,0.4,-0.12585,-0.0040813,0.22826
1.00E-08,0.06,2.00E-09,3,0.5,-0.15299,-0.034914,0.19724
1.00E-08,0.06,2.00E-09,3,0.6,-0.17796,-0.063461,0.16853
1.00E-08,0.06,2.00E-09,3,0.7,-0.20213,-0.091098,0.1408
1.00E-08,0.06,2.00E-09,3,0.8,-0.22604,-0.11837,0.11351
1.00E-08,0.06,2.00E-09,3,0.9,-0.24982,-0.14542,0.08653
1.00E-08,0.06,2.00E-09,3,1,-0.27331,-0.17209,0.060011
1.00E-08,0.06,2.00E-09,3,1.1,-0.2961,-0.19801,0.034357
1.00E-08,0.06,2.00E-09,3,1.2,-0.31764,-0.22265,0.01012
1.00E-08,0.06,2.00E-09,3,1.3,-0.33768,-0.24578,-0.01246
1.00E-08,0.06,2.00E-09,3,1.4,-0.35652,-0.26771,-0.033671
1.00E-08,0.06,2.00E-09,3,1.5,-0.37465,-0.28889,-0.053992
1.00E-08,0.06,2.00E-09,3,1.6,-0.39244,-0.30969,-0.0738
1.00E-08,0.06,2.00E-09,3,1.7,-0.41012,-0.33031,-0.093312
1.00E-08,0.06,2.00E-09,3,1.8,-0.42781,-0.35087,-0.11264
1.00E-08,0.06,2.00E-09,3,1.9,-0.44555,-0.37142,-0.13184
1.00E-08,0.06,2.00E-09,3,2,-0.46338,-0.39198,-0.15094
1.00E-08,0.06,2.00E-09,3,2.1,-0.48131,-0.41256,-0.16995
1.00E-08,0.06,2.00E-09,3,2.2,-0.49933,-0.43317,-0.18887
1.00E-08,0.06,2.00E-09,3,2.3,-0.51744,-0.45379,-0.2077
1.00E-08,0.06,2.00E-09,3,2.4,-0.53562,-0.47441,-0.22642
1.00E-08,0.06,2.00E-09,3,2.5,-0.55384,-0.49499,-0.24499
1.00E-08,0.06,2.00E-09,3,2.6,-0.57203,-0.51547,-0.26335
1.00E-08,0.06,2.00E-09,3,2.7,-0.59006,-0.53574,-0.28137
1.00E-08,0.06,2.00E-09,3,2.8,-0.60776,-0.55562,-0.29889
1.00E-08,0.06,2.00E-09,3,2.9,-0.62498,-0.57497,-0.31573
1.00E-08,0.06,2.00E-09,3,3,-0.64163,-0.59371,-0.33181
2.00E-09,0.06,3.00E-09,3,-1,1.4546,3.1894,4.134
2.00E-09,0.06,3.00E-09,3,-0.9,1.3546,3.0894,4.034
2.00E-09,0.06,3.00E-09,3,-0.8,1.2546,2.9894,3.9341
2.00E-09,0.06,3.00E-09,3,-0.7,1.1547,2.8894,3.8341
2.00E-09,0.06,3.00E-09,3,-0.6,1.0546,2.7894,3.734
2.00E-09,0.06,3.00E-09,3,-0.5,0.95457,2.6894,3.634
2.00E-09,0.06,3.00E-09,3,-0.4,0.85458,2.5894,3.534
2.00E-09,0.06,3.00E-09,3,-0.3,0.75466,2.4895,3.4341
2.00E-09,0.06,3.00E-09,3,-0.2,0.65464,2.3894,3.3341
2.00E-09,0.06,3.00E-09,3,-0.1,0.5546,2.2894,3.234
2.00E-09,0.06,3.00E-09,3,0,0.45557,2.1904,3.135
2.00E-09,0.06,3.00E-09,3,0.1,0.35654,2.0913,3.036
2.00E-09,0.06,3.00E-09,3,0.2,0.2565,1.9913,2.9359
2.00E-09,0.06,3.00E-09,3,0.3,0.15658,1.8914,2.836
